base_term,term,field,count,quoted_count,quoted_phrase_found,query_translation
Rosenthal Test,"""Rosenthal's Test""",title/abstract,14,0,False,Rosenthal's[Title/Abstract] AND Test[Title/Abstract]
Rosenthal Test,"""Test of Rosenthal""",title/abstract,63,0,False,Test[Title/Abstract] AND Rosenthal[Title/Abstract]
Rosin Test,"""Rosin Test""",title/abstract,53,0,False,Rosin[Title/Abstract] AND Test[Title/Abstract]
Rosin Test,"""Rosin's Test""",title/abstract,1,0,False,Rosin's[Title/Abstract] AND Test[Title/Abstract]
Rosin Test,"""Test of Rosin""",title/abstract,53,0,False,Test[Title/Abstract] AND Rosin[Title/Abstract]
Ross-Jones Test,"""Ross-Jones Test""",title/abstract,0,0,False,Ross-Jones[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross Jones Test""",title/abstract,0,0,False,Ross[Title/Abstract] AND Jones[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross and Jones Test""",title/abstract,0,0,False,Ross[Title/Abstract] AND Jones[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross' and Jones' Test""",title/abstract,0,0,False,Ross'[Title/Abstract] AND Jones'[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross' and Jones's Test""",title/abstract,0,0,False,Ross'[Title/Abstract] AND Jones's[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross's and Jones' Test""",title/abstract,0,0,False,Ross's[Title/Abstract] AND Jones'[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross's and Jones's Test""",title/abstract,0,0,False,Ross's[Title/Abstract] AND Jones's[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross and Jones' Test""",title/abstract,0,0,False,Ross[Title/Abstract] AND Jones'[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross Jones' Test""",title/abstract,0,0,False,Ross[Title/Abstract] AND Jones'[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross-Jones' Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Ross-Jones Test,"""Ross and Jones's Test""",title/abstract,0,0,False,Ross[Title/Abstract] AND Jones's[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross Jones's Test""",title/abstract,0,0,False,Ross[Title/Abstract] AND Jones's[Title/Abstract] AND Test[Title/Abstract]
Ross-Jones Test,"""Ross-Jones's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Ross-Jones Test,"""Test of Ross and Jones""",title/abstract,0,0,False,Test[Title/Abstract] AND Ross[Title/Abstract] AND Jones[Title/Abstract]
Ross-Jones Test,"""Test of Ross Jones""",title/abstract,0,0,False,Test[Title/Abstract] AND Ross[Title/Abstract] AND Jones[Title/Abstract]
Ross-Jones Test,"""Test of Ross-Jones""",title/abstract,0,0,False,Test[Title/Abstract] AND Ross-Jones[Title/Abstract]
Rothera Test,"""Rothera Test""",title/abstract,4,0,False,Rothera[Title/Abstract] AND Test[Title/Abstract]
Rothera Test,"""Rothera's Test""",title/abstract,4,4,True,"""Rothera's Test""[Title/Abstract]"
Rothera Test,"""Test of Rothera""",title/abstract,4,0,False,Test[Title/Abstract] AND Rothera[Title/Abstract]
Roy Method,"""Roy Method""",title/abstract,7,7,True,"""Roy Method""[Title/Abstract]"
Roy Method,"""Roy's Method""",title/abstract,26,0,False,Roy's[Title/Abstract] AND Method[Title/Abstract]
Roy Method,"""Method of Roy""",title/abstract,156,0,False,Method[Title/Abstract] AND Roy[Title/Abstract]
Rubner Test,"""Rubner Test""",title/abstract,1,0,False,Rubner[Title/Abstract] AND Test[Title/Abstract]
Rubner Test,"""Rubner's Test""",title/abstract,3,3,True,"""Rubner's Test""[Title/Abstract]"
Rubner Test,"""Test of Rubner""",title/abstract,1,0,False,Test[Title/Abstract] AND Rubner[Title/Abstract]
Ruhemann Uricometer,"""Ruhemann Uricometer""",title/abstract,6,0,False,Ruhemann[Title/Abstract]
Ruhemann Uricometer,"""Ruhemann's Uricometer""",title/abstract,19,0,False,Ruhemann's[Title/Abstract]
Ruhemann Uricometer,"""Uricometer of Ruhemann""",title/abstract,6,0,False,Ruhemann[Title/Abstract]
Rumack-Matthew Nomogram,"""Rumack-Matthew Nomogram""",title/abstract,44,44,True,"""Rumack-Matthew Nomogram""[Title/Abstract]"
Rumack-Matthew Nomogram,"""Rumack Matthew Nomogram""",title/abstract,44,44,True,"""Rumack Matthew Nomogram""[Title/Abstract]"
Rumack-Matthew Nomogram,"""Rumack and Matthew Nomogram""",title/abstract,48,0,False,Rumack[Title/Abstract] AND Matthew[Title/Abstract] AND Nomogram[Title/Abstract]
Rumack-Matthew Nomogram,"""Rumack's and Matthew's Nomogram""",title/abstract,0,0,False,Rumack's[Title/Abstract] AND Matthew's[Title/Abstract] AND Nomogram[Title/Abstract]
Rumack-Matthew Nomogram,"""Rumack and Matthew's Nomogram""",title/abstract,0,0,False,Rumack[Title/Abstract] AND Matthew's[Title/Abstract] AND Nomogram[Title/Abstract]
Rumack-Matthew Nomogram,"""Rumack Matthew's Nomogram""",title/abstract,0,0,False,Rumack[Title/Abstract] AND Matthew's[Title/Abstract] AND Nomogram[Title/Abstract]
Rumack-Matthew Nomogram,"""Rumack-Matthew's Nomogram""",title/abstract,7587,0,False,Nomogram[Title/Abstract]
Rumack-Matthew Nomogram,"""Nomogram of Rumack and Matthew""",title/abstract,48,0,False,Nomogram[Title/Abstract] AND Rumack[Title/Abstract] AND Matthew[Title/Abstract]
Rumack-Matthew Nomogram,"""Nomogram of Rumack Matthew""",title/abstract,48,0,False,Nomogram[Title/Abstract] AND Rumack[Title/Abstract] AND Matthew[Title/Abstract]
Rumack-Matthew Nomogram,"""Nomogram of Rumack-Matthew""",title/abstract,48,0,False,Nomogram[Title/Abstract] AND Rumack-Matthew[Title/Abstract]
Russo Test,"""Russo Test""",title/abstract,11,0,False,Russo[Title/Abstract] AND Test[Title/Abstract]
Russo Test,"""Russo's Test""",title/abstract,0,0,False,Russo's[Title/Abstract] AND Test[Title/Abstract]
Russo Test,"""Test of Russo""",title/abstract,11,0,False,Test[Title/Abstract] AND Russo[Title/Abstract]
Salkowski Method,"""Salkowski Method""",title/abstract,12,0,False,Salkowski[Title/Abstract] AND Method[Title/Abstract]
Salkowski Method,"""Salkowski's Method""",title/abstract,1,0,False,Salkowski's[Title/Abstract] AND Method[Title/Abstract]
Salkowski Method,"""Method of Salkowski""",title/abstract,12,0,False,Method[Title/Abstract] AND Salkowski[Title/Abstract]
Salkowski-Vollard Method,"""Salkowski-Vollard Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Salkowski-Vollard Method,"""Salkowski Vollard Method""",title/abstract,0,0,False,Salkowski[Title/Abstract] AND Vollard[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Vollard Method,"""Salkowski and Vollard Method""",title/abstract,0,0,False,Salkowski[Title/Abstract] AND Vollard[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Vollard Method,"""Salkowski's and Vollard's Method""",title/abstract,1,0,False,Salkowski's[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Vollard Method,"""Salkowski and Vollard's Method""",title/abstract,12,0,False,Salkowski[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Vollard Method,"""Salkowski Vollard's Method""",title/abstract,12,0,False,Salkowski[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Vollard Method,"""Salkowski-Vollard's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Salkowski-Vollard Method,"""Method of Salkowski and Vollard""",title/abstract,0,0,False,Method[Title/Abstract] AND Salkowski[Title/Abstract] AND Vollard[Title/Abstract]
Salkowski-Vollard Method,"""Method of Salkowski Vollard""",title/abstract,0,0,False,Method[Title/Abstract] AND Salkowski[Title/Abstract] AND Vollard[Title/Abstract]
Salkowski-Vollard Method,"""Method of Salkowski-Vollard""",title/abstract,2134555,0,False,Method[Title/Abstract]
Salkowski-Ludwig Method,"""Salkowski-Ludwig Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Salkowski-Ludwig Method,"""Salkowski Ludwig Method""",title/abstract,0,0,False,Salkowski[Title/Abstract] AND Ludwig[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Ludwig Method,"""Salkowski and Ludwig Method""",title/abstract,0,0,False,Salkowski[Title/Abstract] AND Ludwig[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Ludwig Method,"""Salkowski's and Ludwig's Method""",title/abstract,0,0,False,Salkowski's[Title/Abstract] AND Ludwig's[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Ludwig Method,"""Salkowski and Ludwig's Method""",title/abstract,0,0,False,Salkowski[Title/Abstract] AND Ludwig's[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Ludwig Method,"""Salkowski Ludwig's Method""",title/abstract,0,0,False,Salkowski[Title/Abstract] AND Ludwig's[Title/Abstract] AND Method[Title/Abstract]
Salkowski-Ludwig Method,"""Salkowski-Ludwig's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Salkowski-Ludwig Method,"""Method of Salkowski and Ludwig""",title/abstract,0,0,False,Method[Title/Abstract] AND Salkowski[Title/Abstract] AND Ludwig[Title/Abstract]
Salkowski-Ludwig Method,"""Method of Salkowski Ludwig""",title/abstract,0,0,False,Method[Title/Abstract] AND Salkowski[Title/Abstract] AND Ludwig[Title/Abstract]
Salkowski-Ludwig Method,"""Method of Salkowski-Ludwig""",title/abstract,2134555,0,False,Method[Title/Abstract]
Sanger Sequencing,"""Sanger Sequencing""",title/abstract,10181,10181,True,"""Sanger Sequencing""[Title/Abstract]"
Sanger Sequencing,"""Sanger's Sequencing""",title/abstract,52,52,True,"""Sanger's Sequencing""[Title/Abstract]"
Sanger Sequencing,"""Sequencing of Sanger""",title/abstract,11591,0,False,Sequencing[Title/Abstract] AND Sanger[Title/Abstract]
Schaer Test,"""Schaer Test""",title/abstract,0,0,False,Schaer[Title/Abstract] AND Test[Title/Abstract]
Schaer Test,"""Schaer's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Schaer Test,"""Test of Schaer""",title/abstract,0,0,False,Test[Title/Abstract] AND Schaer[Title/Abstract]
Schaer-Klunge Test,"""Schaer-Klunge Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Schaer-Klunge Test,"""Schaer Klunge Test""",title/abstract,0,0,False,Schaer[Title/Abstract] AND Test[Title/Abstract]
Schaer-Klunge Test,"""Schaer and Klunge Test""",title/abstract,0,0,False,Schaer[Title/Abstract] AND Test[Title/Abstract]
Schaer-Klunge Test,"""Schaer's and Klunge's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Schaer-Klunge Test,"""Schaer and Klunge's Test""",title/abstract,0,0,False,Schaer[Title/Abstract] AND Test[Title/Abstract]
Schaer-Klunge Test,"""Schaer Klunge's Test""",title/abstract,0,0,False,Schaer[Title/Abstract] AND Test[Title/Abstract]
Schaer-Klunge Test,"""Schaer-Klunge's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Schaer-Klunge Test,"""Test of Schaer and Klunge""",title/abstract,0,0,False,Test[Title/Abstract] AND Schaer[Title/Abstract]
Schaer-Klunge Test,"""Test of Schaer Klunge""",title/abstract,0,0,False,Test[Title/Abstract] AND Schaer[Title/Abstract]
Schaer-Klunge Test,"""Test of Schaer-Klunge""",title/abstract,1489563,0,False,Test[Title/Abstract]
Schales-Schales Method,"""Schales-Schales Method""",title/abstract,4,0,False,Schales-Schales[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales Schales Method""",title/abstract,14,0,False,Schales[Title/Abstract] AND Schales[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales and Schales Method""",title/abstract,14,0,False,Schales[Title/Abstract] AND Schales[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales' and Schales' Method""",title/abstract,1,0,False,Schales'[Title/Abstract] AND Schales'[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales' and Schales's Method""",title/abstract,1,0,False,Schales'[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales's and Schales' Method""",title/abstract,1,0,False,Schales'[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales's and Schales's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Schales-Schales Method,"""Schales and Schales' Method""",title/abstract,1,0,False,Schales[Title/Abstract] AND Schales'[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales Schales' Method""",title/abstract,1,0,False,Schales[Title/Abstract] AND Schales'[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales-Schales' Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Schales-Schales Method,"""Schales and Schales's Method""",title/abstract,14,0,False,Schales[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales Schales's Method""",title/abstract,14,0,False,Schales[Title/Abstract] AND Method[Title/Abstract]
Schales-Schales Method,"""Schales-Schales's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Schales-Schales Method,"""Method of Schales and Schales""",title/abstract,14,0,False,Method[Title/Abstract] AND Schales[Title/Abstract] AND Schales[Title/Abstract]
Schales-Schales Method,"""Method of Schales Schales""",title/abstract,14,0,False,Method[Title/Abstract] AND Schales[Title/Abstract] AND Schales[Title/Abstract]
Schales-Schales Method,"""Method of Schales-Schales""",title/abstract,4,0,False,Method[Title/Abstract] AND Schales-Schales[Title/Abstract]
Schaumann Method,"""Schaumann Method""",title/abstract,3,0,False,Schaumann[Title/Abstract] AND Method[Title/Abstract]
Schaumann Method,"""Schaumann's Method""",title/abstract,0,0,False,Schaumann's[Title/Abstract] AND Method[Title/Abstract]
Schaumann Method,"""Method of Schaumann""",title/abstract,3,0,False,Method[Title/Abstract] AND Schaumann[Title/Abstract]
Schiff Test,"""Schiff Test""",title/abstract,9,9,True,"""Schiff Test""[Title/Abstract]"
Schiff Test,"""Schiff's Test""",title/abstract,5,5,True,"""Schiff's Test""[Title/Abstract]"
Schiff Test,"""Test of Schiff""",title/abstract,614,0,False,Test[Title/Abstract] AND Schiff[Title/Abstract]
Schlesinger Test,"""Schlesinger Test""",title/abstract,4,4,True,"""Schlesinger Test""[Title/Abstract]"
Schlesinger Test,"""Schlesinger's Test""",title/abstract,3,0,False,Schlesinger's[Title/Abstract] AND Test[Title/Abstract]
Schlesinger Test,"""Test of Schlesinger""",title/abstract,7,0,False,Test[Title/Abstract] AND Schlesinger[Title/Abstract]
Schlosing Ammonia Apparatus,"""Schlosing Ammonia Apparatus""",title/abstract,144,0,False,Ammonia[Title/Abstract] AND Apparatus[Title/Abstract]
Schlosing Ammonia Apparatus,"""Schlosing's Ammonia Apparatus""",title/abstract,144,0,False,Ammonia[Title/Abstract] AND Apparatus[Title/Abstract]
Schlosing Ammonia Apparatus,"""Ammonia Apparatus of Schlosing""",title/abstract,144,0,False,Ammonia[Title/Abstract] AND Apparatus[Title/Abstract]
Schmaltz Pyknometric Method,"""Schmaltz Pyknometric Method""",title/abstract,0,0,False,Schmaltz[Title/Abstract] AND Pyknometric[Title/Abstract] AND Method[Title/Abstract]
Schmaltz Pyknometric Method,"""Schmaltz's Pyknometric Method""",title/abstract,0,0,False,Pyknometric[Title/Abstract] AND Method[Title/Abstract]
Schmaltz Pyknometric Method,"""Pyknometric Method of Schmaltz""",title/abstract,0,0,False,Pyknometric[Title/Abstract] AND Method[Title/Abstract] AND Schmaltz[Title/Abstract]
Schonbein Test-paper,"""Schonbein Test-paper""",title/abstract,0,0,False,Schonbein[Title/Abstract] AND Test-paper[Title/Abstract]
Schonbein Test-paper,"""Schonbein's Test-paper""",title/abstract,0,0,False,Schonbein's[Title/Abstract] AND Test-paper[Title/Abstract]
Schonbein Test-paper,"""Test-paper of Schonbein""",title/abstract,0,0,False,Test-paper[Title/Abstract] AND Schonbein[Title/Abstract]
Schütz Araëo-Saccharometer,"""Schütz Araëo-Saccharometer""",title/abstract,0,0,False,"(""SchuI^tz AraeI^o-Saccharometer""[Title/Abstract])"
Schütz Araëo-Saccharometer,"""Schütz's Araëo-Saccharometer""",title/abstract,0,0,False,"(""SchuI^tz's AraeI^o-Saccharometer""[Title/Abstract])"
Schütz Araëo-Saccharometer,"""Araëo-Saccharometer of Schütz""",title/abstract,0,0,False,"(""AraeI^o-Saccharometer of SchuI^tz""[Title/Abstract])"
Seegen Method,"""Seegen Method""",title/abstract,0,0,False,Seegen[Title/Abstract] AND Method[Title/Abstract]
Seegen Method,"""Seegen's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Seegen Method,"""Method of Seegen""",title/abstract,0,0,False,Method[Title/Abstract] AND Seegen[Title/Abstract]
Seliwanoff Reaction,"""Seliwanoff Reaction""",title/abstract,1,0,False,Seliwanoff[Title/Abstract] AND Reaction[Title/Abstract]
Seliwanoff Reaction,"""Seliwanoff's Reaction""",title/abstract,0,0,False,Seliwanoff's[Title/Abstract] AND Reaction[Title/Abstract]
Seliwanoff Reaction,"""Reaction of Seliwanoff""",title/abstract,1,0,False,Reaction[Title/Abstract] AND Seliwanoff[Title/Abstract]
Severinghaus Electrode,"""Severinghaus Electrode""",title/abstract,10,10,True,"""Severinghaus Electrode""[Title/Abstract]"
Severinghaus Electrode,"""Severinghaus' Electrode""",title/abstract,2,0,False,Severinghaus'[Title/Abstract] AND Electrode[Title/Abstract]
Severinghaus Electrode,"""Severinghaus's Electrode""",title/abstract,105649,0,False,Electrode[Title/Abstract]
Severinghaus Electrode,"""Electrode of Severinghaus""",title/abstract,30,0,False,Electrode[Title/Abstract] AND Severinghaus[Title/Abstract]
Shaffer Method,"""Shaffer Method""",title/abstract,4,4,True,"""Shaffer Method""[Title/Abstract]"
Shaffer Method,"""Shaffer's Method""",title/abstract,7,0,False,Shaffer's[Title/Abstract] AND Method[Title/Abstract]
Shaffer Method,"""Method of Shaffer""",title/abstract,27,0,False,Method[Title/Abstract] AND Shaffer[Title/Abstract]
Sherer Method,"""Sherer Method""",title/abstract,4,0,False,Sherer[Title/Abstract] AND Method[Title/Abstract]
Sherer Method,"""Sherer's Method""",title/abstract,1,0,False,Sherer's[Title/Abstract] AND Method[Title/Abstract]
Sherer Method,"""Method of Sherer""",title/abstract,4,0,False,Method[Title/Abstract] AND Sherer[Title/Abstract]
Simon Method,"""Simon Method""",title/abstract,6,6,True,"""Simon Method""[Title/Abstract]"
Simon Method,"""Simon's Method""",title/abstract,10,10,True,"""Simon's Method""[Title/Abstract]"
Simon Method,"""Method of Simon""",title/abstract,203,0,False,Method[Title/Abstract] AND Simon[Title/Abstract]
Smith-Rosin Test,"""Smith-Rosin Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Smith-Rosin Test,"""Smith Rosin Test""",title/abstract,0,0,False,Smith[Title/Abstract] AND Rosin[Title/Abstract] AND Test[Title/Abstract]
Smith-Rosin Test,"""Smith and Rosin Test""",title/abstract,0,0,False,Smith[Title/Abstract] AND Rosin[Title/Abstract] AND Test[Title/Abstract]
Smith-Rosin Test,"""Smith's and Rosin's Test""",title/abstract,0,0,False,Smith's[Title/Abstract] AND Rosin's[Title/Abstract] AND Test[Title/Abstract]
Smith-Rosin Test,"""Smith and Rosin's Test""",title/abstract,0,0,False,Smith[Title/Abstract] AND Rosin's[Title/Abstract] AND Test[Title/Abstract]
Smith-Rosin Test,"""Smith Rosin's Test""",title/abstract,0,0,False,Smith[Title/Abstract] AND Rosin's[Title/Abstract] AND Test[Title/Abstract]
Smith-Rosin Test,"""Smith-Rosin's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Smith-Rosin Test,"""Test of Smith and Rosin""",title/abstract,0,0,False,Test[Title/Abstract] AND Smith[Title/Abstract] AND Rosin[Title/Abstract]
Smith-Rosin Test,"""Test of Smith Rosin""",title/abstract,0,0,False,Test[Title/Abstract] AND Smith[Title/Abstract] AND Rosin[Title/Abstract]
Smith-Rosin Test,"""Test of Smith-Rosin""",title/abstract,1489563,0,False,Test[Title/Abstract]
Smith Test,"""Smith Test""",title/abstract,7,7,True,"""Smith Test""[Title/Abstract]"
Smith Test,"""Smith's Test""",title/abstract,5,5,True,"""Smith's Test""[Title/Abstract]"
Smith Test,"""Test of Smith""",title/abstract,892,0,False,Test[Title/Abstract] AND Smith[Title/Abstract]
Somogyi Method,"""Somogyi Method""",title/abstract,8,8,True,"""Somogyi Method""[Title/Abstract]"
Somogyi Method,"""Somogyi's Method""",title/abstract,5,0,False,Somogyi's[Title/Abstract] AND Method[Title/Abstract]
Somogyi Method,"""Method of Somogyi""",title/abstract,36,0,False,Method[Title/Abstract] AND Somogyi[Title/Abstract]
Somogyi Unit,"""Somogyi Unit""",title/abstract,6,0,False,Somogyi[Title/Abstract] AND Unit[Title/Abstract]
Somogyi Unit,"""Somogyi's Unit""",title/abstract,0,0,False,Somogyi's[Title/Abstract] AND Unit[Title/Abstract]
Somogyi Unit,"""Unit of Somogyi""",title/abstract,6,0,False,Unit[Title/Abstract] AND Somogyi[Title/Abstract]
Southern Blot,"""Southern Blot""",title/abstract,17667,17667,True,"""Southern Blot""[Title/Abstract]"
Southern Blot,"""Southern's Blot""",title/abstract,6,0,False,Southern's[Title/Abstract] AND Blot[Title/Abstract]
Southern Blot,"""Blot of Southern""",title/abstract,19280,0,False,Blot[Title/Abstract] AND Southern[Title/Abstract]
Spaeths Sedimentation Glass,"""Spaeths Sedimentation Glass""",title/abstract,284,0,False,Sedimentation[Title/Abstract] AND Glass[Title/Abstract]
Spaeths Sedimentation Glass,"""Spaeths' Sedimentation Glass""",title/abstract,284,0,False,Sedimentation[Title/Abstract] AND Glass[Title/Abstract]
Spaeths Sedimentation Glass,"""Spaeths's Sedimentation Glass""",title/abstract,284,0,False,Sedimentation[Title/Abstract] AND Glass[Title/Abstract]
Spaeths Sedimentation Glass,"""Sedimentation Glass of Spaeths""",title/abstract,284,0,False,Sedimentation[Title/Abstract] AND Glass[Title/Abstract]
Squibb Urinometer,"""Squibb Urinometer""",title/abstract,0,0,False,Squibb[Title/Abstract] AND Urinometer[Title/Abstract]
Squibb Urinometer,"""Squibb's Urinometer""",title/abstract,0,0,False,Squibb's[Title/Abstract] AND Urinometer[Title/Abstract]
Squibb Urinometer,"""Urinometer of Squibb""",title/abstract,0,0,False,Urinometer[Title/Abstract] AND Squibb[Title/Abstract]
Stern Urinoglucosometer,"""Stern Urinoglucosometer""",title/abstract,3304,0,False,Stern[Title/Abstract]
Stern Urinoglucosometer,"""Stern's Urinoglucosometer""",title/abstract,69,0,False,Stern's[Title/Abstract]
Stern Urinoglucosometer,"""Urinoglucosometer of Stern""",title/abstract,3304,0,False,Stern[Title/Abstract]
Stock Test,"""Stock Test""",title/abstract,1755,0,False,Stock[Title/Abstract] AND Test[Title/Abstract]
Stock Test,"""Stock's Test""",title/abstract,4,0,False,Stock's[Title/Abstract] AND Test[Title/Abstract]
Stock Test,"""Test of Stock""",title/abstract,1755,0,False,Test[Title/Abstract] AND Stock[Title/Abstract]
Stokvis Test,"""Stokvis Test""",title/abstract,0,0,False,Stokvis[Title/Abstract] AND Test[Title/Abstract]
Stokvis Test,"""Stokvis' Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Stokvis Test,"""Stokvis's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Stokvis Test,"""Test of Stokvis""",title/abstract,0,0,False,Test[Title/Abstract] AND Stokvis[Title/Abstract]
Strauss Apparatus,"""Strauss Apparatus""",title/abstract,1,0,False,Strauss[Title/Abstract] AND Apparatus[Title/Abstract]
Strauss Apparatus,"""Strauss' Apparatus""",title/abstract,0,0,False,Strauss'[Title/Abstract] AND Apparatus[Title/Abstract]
Strauss Apparatus,"""Strauss's Apparatus""",title/abstract,0,0,False,Strauss's[Title/Abstract] AND Apparatus[Title/Abstract]
Strauss Apparatus,"""Apparatus of Strauss""",title/abstract,1,0,False,Apparatus[Title/Abstract] AND Strauss[Title/Abstract]
Strauss Test,"""Strauss Test""",title/abstract,3,3,True,"""Strauss Test""[Title/Abstract]"
Strauss Test,"""Strauss' Test""",title/abstract,2,0,False,Strauss'[Title/Abstract] AND Test[Title/Abstract]
Strauss Test,"""Strauss's Test""",title/abstract,3,0,False,Strauss's[Title/Abstract] AND Test[Title/Abstract]
Strauss Test,"""Test of Strauss""",title/abstract,133,0,False,Test[Title/Abstract] AND Strauss[Title/Abstract]
Sulkowitch Test,"""Sulkowitch Test""",title/abstract,6,6,True,"""Sulkowitch Test""[Title/Abstract]"
Sulkowitch Test,"""Sulkowitch's Test""",title/abstract,1,0,False,Sulkowitch's[Title/Abstract] AND Test[Title/Abstract]
Sulkowitch Test,"""Test of Sulkowitch""",title/abstract,6,0,False,Test[Title/Abstract] AND Sulkowitch[Title/Abstract]
Takata-ara Test,"""Takata-ara Test""",title/abstract,13,13,True,"""Takata-ara Test""[Title/Abstract]"
Takata-ara Test,"""Takata ara Test""",title/abstract,13,13,True,"""Takata ara Test""[Title/Abstract]"
Takata-ara Test,"""Takata and ara Test""",title/abstract,16,0,False,Takata[Title/Abstract] AND ara[Title/Abstract] AND Test[Title/Abstract]
Takata-ara Test,"""Takata's and ara's Test""",title/abstract,0,0,False,Takata's[Title/Abstract] AND ara's[Title/Abstract] AND Test[Title/Abstract]
Takata-ara Test,"""Takata and ara's Test""",title/abstract,1,0,False,Takata[Title/Abstract] AND ara's[Title/Abstract] AND Test[Title/Abstract]
Takata-ara Test,"""Takata ara's Test""",title/abstract,1,0,False,Takata[Title/Abstract] AND ara's[Title/Abstract] AND Test[Title/Abstract]
Takata-ara Test,"""Takata-ara's Test""",title/abstract,1,0,False,Takata-ara's[Title/Abstract] AND Test[Title/Abstract]
Takata-ara Test,"""Test of Takata and ara""",title/abstract,16,0,False,Test[Title/Abstract] AND Takata[Title/Abstract] AND ara[Title/Abstract]
Takata-ara Test,"""Test of Takata ara""",title/abstract,16,0,False,Test[Title/Abstract] AND Takata[Title/Abstract] AND ara[Title/Abstract]
Takata-ara Test,"""Test of Takata-ara""",title/abstract,16,0,False,Test[Title/Abstract] AND Takata-ara[Title/Abstract]
Tanret Reagent,"""Tanret Reagent""",title/abstract,0,0,False,Tanret[Title/Abstract] AND Reagent[Title/Abstract]
Tanret Reagent,"""Tanret's Reagent""",title/abstract,0,0,False,Tanret's[Title/Abstract] AND Reagent[Title/Abstract]
Tanret Reagent,"""Reagent of Tanret""",title/abstract,0,0,False,Reagent[Title/Abstract] AND Tanret[Title/Abstract]
Tanret Test,"""Tanret Test""",title/abstract,0,0,False,Tanret[Title/Abstract] AND Test[Title/Abstract]
Tanret Test,"""Tanret's Test""",title/abstract,0,0,False,Tanret's[Title/Abstract] AND Test[Title/Abstract]
Tanret Test,"""Test of Tanret""",title/abstract,0,0,False,Test[Title/Abstract] AND Tanret[Title/Abstract]
Thormahlen Test,"""Thormahlen Test""",title/abstract,5,5,True,"""Thormahlen Test""[Title/Abstract]"
Thormahlen Test,"""Thormahlen's Test""",title/abstract,1,1,True,"""Thormahlen's Test""[Title/Abstract]"
Thormahlen Test,"""Test of Thormahlen""",title/abstract,5,0,False,Test[Title/Abstract] AND Thormahlen[Title/Abstract]
Tollen Orcin Test,"""Tollen Orcin Test""",title/abstract,0,0,False,Tollen[Title/Abstract] AND Orcin[Title/Abstract] AND Test[Title/Abstract]
Tollen Orcin Test,"""Tollen's Orcin Test""",title/abstract,0,0,False,Tollen's[Title/Abstract] AND Orcin[Title/Abstract] AND Test[Title/Abstract]
Tollen Orcin Test,"""Orcin Test of Tollen""",title/abstract,0,0,False,Orcin[Title/Abstract] AND Test[Title/Abstract] AND Tollen[Title/Abstract]
